
0.05613109866079731,0.043725750137063965
0.12924199517902724,0.1075042547609652
0.18483375525337195,0.16766276472853062
0.2233468725702111,0.22810798003784702
0.25643773747921766,0.30159728866857094
0.2757100101976912,0.3725682381463335
0.2808773939522015,0.4426663391476584
0.2860036738334955,0.5172035670729973
0.2896003557829476,0.5896048321967537
0.2917734165247012,0.661357748449654
0.2899624871861019,0.7333675596334328
0.2881719734038594,0.8131592903301968
0.28708130107580976,0.8835309678766046
0.28858168568791037,0.957164882229256
0.29456944503806265,1.0290379393896982
0.29775496355136566,1.1026329204843852
0.29593650085777295,1.174388129590581
0.2940835570173692,1.244532913439081
0.2958511703055989,1.3159615130999462
0.298514797843824,1.38904410180896
0.3013799706228032,1.4622900870033684
0.3036129584587937,1.5333856838693978
0.3032787004096801,1.6052602363374073
0.3034732815980257,1.6781201926567508
0.30372761526857694,1.7548010083802723
0.30401707964054103,1.828038291182898
0.3043684211902187,1.908001840100846
0.3048652268168717,1.9801856254185373
0.3054917480332734,2.0568567124804087
0.30817576859793716,2.1293928615732773
0.3175857840266144,2.1994679641555526
0.3362274782255442,2.2717218743142387
0.35777665226264416,2.338666397388205
0.3872256441320641,2.406739064051055
0.42715131224804126,2.478564327670178
0.4662705947646199,2.5383985771523108
0.5080872806429768,2.597329877246288
0.5571553706330675,2.648999465121661
0.6089663264236814,2.700575478435617
0.6606749407127372,2.748817751844125
0.7218844653816227,2.7940263888774517
0.7820682734999715,2.8369087191071207
0.8541543495073566,2.882799116882414
0.928765601800585,2.918589084212061
0.9957293646522225,2.9492844563913625
1.062739065596911,2.978818877092379
1.128887234895087,3.007242830104012
1.1971611031312486,3.0311456547686833
1.2632281152346598,3.0592019313846865
1.3304734883563207,3.1150185961299925
1.3263223706313794,3.1882838650525707
1.3469281257135577,3.257029038676022
1.3745027012290298,3.322900330113987
1.4027044608475614,3.3898614854543805
1.4469340872990244,3.4604070735025414
1.4878483307992076,3.517363709228877
1.542656566333336,3.5795161968584037
1.5981902830249137,3.631750555298988
1.6518802771839574,3.6778665765301213
1.7115273640084512,3.7175535235850803
1.7717365324548497,3.7577583856448316
1.838160818829119,3.7879605658832
1.9177475435387799,3.81778728857536
1.9908389050485014,3.8393523171053388
2.058440435144638,3.8586734849105104
2.1283227510493474,3.867281601611203
2.2008470901627746,3.8793116376678625
2.2736749422801923,3.8854955220062837
2.345922049651655,3.8891384109899394
2.4192951291529328,3.8889487516935874
2.4911450192536018,3.887262558864431
2.562627956319914,3.878704675722179
2.6350884579336538,3.8697715819008978
2.714173359276376,3.859810438332557
2.786937571574959,3.850402708988707
2.8585269658332986,3.8408881559279737
2.932163350917084,3.8298566075093583
3.0071384963118324,3.8127173428929817
3.0774746506478783,3.7960429452590536
3.148462409694246,3.779023517056219
3.2194309495068936,3.7618501693465523
3.2906662600732055,3.744356524427284
3.3597849290437414,3.726840667050697
3.4304912274420047,3.7085586589660964
3.5014577825271753,3.690011317676304
3.5751844707450595,3.6704666391700354
3.6458019061408065,3.6515748823037213
3.7162995383739728,3.632559969967048
3.7869528353363724,3.6132384015018193
3.8558590635201453,3.593999059471133
3.9247895414504415,3.573750950946954
4.003517658040546,3.550297588232696
4.073190204105299,3.5337776091132556
4.142916830252374,3.5170928135106183
4.214575398002812,3.4977551504076936
4.285130103909256,3.4783618991082768
4.36095068442152,3.457530779303559
4.434604638122001,3.4371177886563
4.503821373434679,3.417762074817546
4.571792675689736,3.3960449311760352
4.639301821556686,3.3711304683846963
4.705100115968212,3.345831356208882
4.77311488614998,3.319270201417
4.842496613397043,3.304035327189015
4.914002409924618,3.2837206059903687
4.981278162921346,3.2634219133786333
5.048319874892113,3.2401843060361717
5.112460424648881,3.207406411443642
